function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
safeBusExitPoint,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3101,3106,41ef280d9bd6d84bd0d3df2e4119b220295fbab7298ec1eeed3f25e57f0a961a,4,1,0,0,0,0,0,0,2,0,3,busStopRecord | groundHeightAt | positionBlockedForPlayer | safePointNear
createMetroEntrance,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3107,3115,53ecad131875d6a4c5230901027ef8ecf2d5148fff8b413c77c41f0121275123,11,0,0,0,0,2,0,0,1,0,0,iconTexture | openMetroStation | premiumBox | registerInteractable
ensureMetroOverlay,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3116,3118,a00a19ec9ba4d6e9561b6713a30b84df532b076a1124fd74bced2b7a29e265f6,0,1,0,0,0,0,0,0,2,0,0,
openMetroStation,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3119,3123,5caddd88bfe4ab3c703394361f717832ac427f5b1d6576d5e2816eb4373d24fc,3,2,0,0,0,0,0,0,1,0,4,openModal | rideMetroTo | toast
rideMetroTo,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3124,3137,94dc2bf590dd5a64eacf5416e98106cecc824f665a6b9a0b05a91e3410cc9abf,15,9,0,0,0,0,0,0,3,0,6,advanceAdventure | auditPlayerMode | canEnterMobility | clearMovementInputs | closeModal | ensureMetroOverlay | rememberSafePlayerPosition | safePointNear | saveState | setFlag | toast | trackDaily | updateContext | updateNavigation
ensureBusStop,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3138,3141,e266e4ea43705e909a1e80ccf231fbca2b00f4287bdad019079ce39dd6ac6f96,6,2,0,0,0,0,0,0,2,0,2,iconTexture | openBusStop | premiumBox | registerInteractable
busSpawnIndex,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3142,3144,9dbcde54f340d38206a0841093d7a9997640f2e99f123f9264a56a97aed4d1a0,2,2,0,0,0,1,0,0,2,0,2,pointOnRoad | trafficActorList
createBusModel,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3145,3167,f63ff6048d6edfe3c3fac26e1863fbfb3c6f4717ac1dfddd2bc3b06e4e3aa896,38,2,0,0,0,9,0,0,1,0,5,buildBusRoadPath | busSpawnIndex | ensureBusStop | enterBus | premiumBox | premiumCylinder | registerInteractable | renderMat | signTexture
createTransitWorld,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3168,3168,36cc6654de85ff6e897e0b25f13edc061ff3560b69033f8bb6ff15571a21c53c,3,0,0,0,0,1,0,0,0,0,0,createBusModel | restoreBusWaiting | validateBusCoverage
busAtStop,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3169,3169,f518a393f802650d80941be03d8aba066dbca259734a907f23833f677feb5480,0,0,0,0,0,0,0,0,1,0,0,
busEtaSeconds,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3170,3170,436d28c24cfb1195a0071066d5d30194b10ea1a4ea5f8272676b45dec759b568,2,3,0,0,0,1,0,0,4,0,0,busAtStop | busRoutePoints
validateBusCoverage,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3171,3171,53d74c331e49b8f24096c6999bc6d3ee42a50afb99ba6817c02cb1a413d3026a,0,1,0,0,0,1,0,0,0,0,0,
busDestinationsAfter,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3172,3174,8fbc94db18c7d5d72dae58c96b3c57f9d43f342680ca20ed236c9278230f2c67,0,1,0,0,0,1,0,0,1,0,3,
openBusArrivalOffer,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3175,3184,f5cea807ab514aeefda96e677e9f326096ce5afb7d1d0d5bc8e13b98cacb8986,13,2,0,0,0,0,0,0,3,0,1,busAtStop | busDestinationsAfter | clearBusWaiting | closeModal | enterBus | openModal | setBusState | setBusWaiting | toast
offerBusAtStop,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3185,3191,149318579f2d0756b7f647e761843f6a94f16d921bbefa433ef611c68b4fa257,2,6,1,0,0,0,0,0,4,0,0,busAtStop | openBusArrivalOffer
openBusStop,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3192,3203,7e70f86274e4a5a9d2d232c8ed8fa3386bf54139afdba641622e7bb90c3ee0e3,19,0,0,0,0,0,0,0,1,0,13,busAtStop | busEtaSeconds | clearBusWaiting | closeModal | openBusArrivalOffer | openModal | setBusWaiting | toast
ensureTransitPanel,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3204,3206,c8ae96e73810252c6d5a679f4ac18bfe1296e2f07232b0b64f9931da2bd646e1,2,2,0,0,0,0,0,0,3,0,0,toast | updateTransitPanel
updateTransitPanel,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3207,3209,a5ba1a811cc18268f7fc79c8beb00c2f2e336f89425f89e1342086a71e4531aa,2,1,0,0,0,0,0,0,1,0,2,busNextStop | ensureTransitPanel
enterBus,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3210,3220,6bdf2ea8c3781882b47555c7d4ae809c5f009aee00f99598464d61c7ddee5717,15,8,0,0,0,0,0,0,4,0,0,auditPlayerMode | busAtStop | canEnterMobility | clearBusWaiting | clearMovementInputs | closeModal | saveState | setBusState | toast | updateTransitPanel
exitBusAtStop,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3221,3229,7995242e7f2dfbdbf221aa35554ac91354194f4cbb31299504ce0e7798a6bceb,14,7,0,0,0,0,0,0,2,0,4,advanceAdventure | auditPlayerMode | busAtStop | busStopRecord | rememberSafePlayerPosition | safeBusExitPoint | saveState | setBusState | setFlag | toast | trackDaily | updateContext | updateTransitPanel
updateTransitWorld,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3230,3275,107025a912c0b7520940f1d5680f9ea8ff887e90902666ac2dcec454b46ed3f1,23,31,11,0,0,2,0,0,0,0,5,busRoutePoints | exitBusAtStop | offerBusAtStop | pointOnRoad | recoverBusRoute | setBusState | trafficSpeedFactor | updateTransitPanel
decorateCityServices,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3276,3296,fa3d7c3a60d113ffb0afd2790a0f0f3b850874d01c3eff0bc76d87e6e8e1f351,14,1,0,0,0,5,0,0,0,0,1,iconTexture | premiumBox | premiumCylinder
serviceKindForJob,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3297,3297,3818e7915f962d47dae98e208778313719dfbd287f55eaad1cb72795a339fb5c,0,0,0,0,0,0,0,0,1,0,2,
serviceVehiclePools,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3298,3298,1734e66afc6537566585c5b007976509952b915cc4c9693ee386f964eac63c54,0,3,0,0,0,0,0,0,4,0,0,
serviceVehicleById,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3299,3299,70859193ef97e2be83a7541bd3ad4894ae1fed85d61c0b10dc2b399ff18df386,1,0,0,0,0,0,0,0,1,0,0,serviceVehiclePools
currentServiceMissionJob,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3300,3300,284a3fef6175820148237e25c12c20caf2da07c45192d503cf9256f93a6f7b24,1,0,0,0,0,0,0,0,1,0,2,activeCoopServiceJob
serviceVehicleAvailable,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3301,3301,11a5f1cd77cd4ee8e9f589d54717ea07694b5a99d6dce571e8787427b35bc4c5,1,1,0,0,0,0,0,0,2,0,3,currentServiceMissionJob
serviceVehicleAppearance,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3302,3302,1c2597e35f7a9448cad5d1c4fbfc8a1a126c9ee3e46e0fe842953418d2fc3ba1,0,2,0,0,0,0,0,0,3,0,0,
safeServiceDepot,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3303,3303,01a28dc2c2c23c087e26f159caf65b67b90d45a2480851e300c7644d7d19937d,3,2,0,0,0,1,0,0,1,0,3,nearestRoadProjection | trafficActorList
registerServiceVehicle,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3304,3307,562615fdbc90896f72a5129cc41e228f266f8e833b68d80ebf5dba081ac41121,6,0,0,0,0,0,0,0,1,0,7,currentServiceMissionJob | enterServiceVehicle | registerInteractable | safeServiceDepot | serviceVehicleAppearance | serviceVehicleAvailable
enterServiceVehicle,15-transit-bus-metro.js,"Ônibus, rotas viárias, paradas, metrô e painel de transporte",3308,3310,ed5a35d16dc11bf210440e4dc59525b9c137a6d79c028116f3a546077c6b314f,8,3,0,0,0,0,0,0,4,0,6,currentServiceMissionJob | enterVehicle | serviceKindForJob | serviceMissionVehicle | serviceVehicleAvailable | toast
serviceMissionVehicle,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3311,3311,78e9170bcd80a8a11016132156bfae911c67da42d2be21740b4ad30cb2b9776d,2,0,0,0,0,0,0,0,1,0,2,currentServiceMissionJob | serviceVehicleById
serviceVehicleMapLocation,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3312,3312,33a337ccc6aa7315767bf3fdfb00d19c0b5e06f1e79ed8dcab9f773408c46631,3,1,0,0,0,0,0,0,2,0,9,currentServiceMissionJob | serviceKindForJob | serviceMissionVehicle
reserveMissionServiceVehicle,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3313,3315,c2acab4223c70e2d5018512f97428b3241d250967ac4cbfcd567d24c494773de,11,4,0,0,0,0,0,0,3,0,0,buildRoutePoints | currentServiceMissionJob | serviceKindForJob | serviceMissionVehicle | serviceVehicleAvailable | serviceVehiclePools | setMissionState | toast | updateNavigation | updateWaypointMarker
releaseMissionServiceVehicle,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3316,3316,7a0633a2db410aef8c48d9b0690ac3e974a242d4031d5839510f9fa99509d766,1,2,0,0,0,0,0,0,0,0,1,serviceMissionVehicle
isDrivingServiceVehicle,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3317,3317,8e70cab351caf8b874eb9a63370a82e2d01559a07567c84b1f6695103a7ec7b4,0,0,0,0,0,0,0,0,1,0,0,
onServiceVehicleBoarded,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3318,3318,d0d4805da62cc37254864b69b466893591a8d5664811b85eec0d77eaf2c25538,6,3,1,0,0,0,0,0,1,0,1,currentServiceMissionJob | focusActiveJob | onCoopServiceVehicleBoarded | saveState | serviceKindForJob | setMissionState
onServiceVehicleExited,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3319,3319,fc851dc6ba09b6d4fbfadb4f28ea7ecb7e9bf429d4a1d2474a665b5d1fcf6186,2,1,0,0,0,0,0,0,1,0,1,currentServiceMissionJob | saveState
returnServiceVehicleHome,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3320,3320,b1ec5d4dd63b5ab8bb29a8383ec52692232df97d143d25dc8f0d2907f48598ab,1,2,0,0,0,0,0,0,1,0,1,moveServiceVehicle
createFireIncidentSite,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3321,3324,edc825eadf55009dfa32b9c6474645bc5bd6c124ceea10500e1eb64e26896fef,4,0,0,0,0,2,0,0,1,0,4,helpExtinguishFire | mat | registerInteractable | renderMat
createFireTruck,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3325,3330,37f3e304c823d96c97175ba7d119fa06e103de045cfaca05f0406e8bc392c1ce,18,0,0,0,0,3,0,0,1,0,0,premiumBox | premiumCylinder | registerServiceVehicle | renderMat
createFireServiceWorld,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3331,3331,8625331cbe780b9d987281ddd9f54da989deead0126fda4b9df6d7a5d95150cf,2,0,0,0,0,0,0,0,0,0,0,createFireTruck
activateFireIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3332,3332,88b1cd3c8aed362c10f574438c0fdc9e49b44b32b0435cffcaf3687773618e20,2,2,0,0,0,0,0,0,3,0,1,saveState | toast
ensureActiveFire,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3333,3333,f8398a4ac42c580e966167bbbf3cf24e2e925a2208fe40375cdb9e566663829e,1,0,0,0,0,0,0,0,1,0,1,activateFireIncident
helpExtinguishFire,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3334,3334,b5a809a040e0a88fc4fc89537ad5922038cbec33ed6d212f20a8edd5ace457f3,9,7,0,0,0,1,0,0,5,0,5,extinguishFireIncident | setMissionState | spawnDust | toast
extinguishFireIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3335,3335,86e5d452dd634b3fdf4390d04d36f702c3add9afd0a0a685e8e40fc9341739b3,6,5,0,0,0,1,0,0,1,0,5,addXP | completeActiveJob | saveState | toast | updateNavigation | updateWaypointMarker
serviceVehicleRoute,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3336,3336,b0a3f7647ee3cd6e04690c1f8274e6647c6dd84563f1d965ed54f39ca1f7fdb8,1,1,0,0,0,0,0,0,1,0,1,buildRoutePoints
moveServiceVehicle,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3337,3338,e43ec2f3f0818455104292a818edc856461292d03d000aa0c6aaab198fab583e,3,5,0,0,0,1,0,0,5,0,1,serviceVehicleRoute | snapTrafficToRoad | trafficSpeedFactor
updateFireService,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3339,3350,20f328449acd1a3ce9e2e8c5cb95727c0b7fdd69214067d816d34d7130544adf,5,12,1,0,0,2,0,0,1,0,3,activateFireIncident | extinguishFireIncident | moveServiceVehicle | returnServiceVehicleHome | spawnDust
createPoliceCar,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3351,3359,dcdf1ad09d632a0a8af6e84ec629bb042b0f3e92cb09921456b2fa01bc911a1f,19,1,0,0,0,1,0,0,1,0,0,addVoxelOutline | iconTexture | mat | premiumBox | premiumCylinder | registerServiceVehicle | renderMat
createAmbulance,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3360,3366,fc61382bdecb2fceaa3f6cab641056d781ba3c736b2c96d2bb6490db0be0bfe9,16,0,0,0,0,1,0,0,1,0,0,premiumBox | premiumCylinder | registerServiceVehicle | renderMat
createPoliceSystem,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3367,3371,8a88b8d01eddb30645a56789f57fe532660b3e98106bb11a260291ba6264e7a0,4,0,0,0,0,0,0,0,0,0,0,createAmbulance | createPoliceCar
movePoliceToward,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3372,3375,207d900863df9f68d2834838bd23d35301dd8dc7445acb9f651353d40724b894,2,3,0,0,0,1,0,0,3,0,0,snapTrafficToRoad | trafficSpeedFactor
updatePolicePatrol,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3376,3378,51f3253245f2cab18151014c9de5f5e7bd75cd194f36945a49f450ba95ae228f,1,1,0,0,0,0,0,0,0,0,0,movePoliceToward
updateSafetyPanel,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3379,3381,22e65434e886046bfac572a7b444f8df23429c4e9efad94b49113efe7489b4ab,0,2,0,0,0,0,0,0,1,0,0,
startPoliceAlert,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3382,3386,79cda731e02b23fab452570dfaf75aa67f7583d790c0d417365f39d154291068,3,2,0,0,0,0,0,0,3,0,0,saveState | toast | updateSafetyPanel
finishSafetyStop,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3387,3390,f0165be37f5531374820c116f2de6af4c0637082bf67e7d3b2510bfa07b53c14,6,2,0,0,0,0,0,0,1,0,2,clearMovementInputs | exitVehicle | groundHeightAt | openSafetyLesson | saveState | updateSafetyPanel
openSafetyLesson,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3391,3400,e452c190b91998f1280992a5895a47f55622a0e2640c1b0ea637fe85ed67a6b7,7,1,0,0,0,0,0,0,0,0,8,addReputation | addXP | awardMedal | closeModal | openModal | saveState | toast
updatePoliceSystem,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3401,3412,e030f75030dea6b0ec2295060755caf2e3087651445280940948d502a278a7ac,9,14,3,0,0,2,0,0,0,0,4,finishSafetyStop | movePoliceToward | npcSpeech | returnServiceVehicleHome | startPoliceAlert | updatePolicePatrol | updateSafetyPanel
moveIncidentResponder,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3413,3418,35a6d8648297aa33bca6878dd2f74bf6e96c1ed16d09bea25ec524610ade5b4a,3,6,0,0,0,1,0,0,5,0,1,buildRoutePoints | snapTrafficToRoad | trafficSpeedFactor
incidentServiceLabel,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3419,3419,9ce65fdf9ba229c195969c89939d2296999a3fed85ef9e9e7040341266f02440,0,0,0,0,0,0,0,0,1,0,2,
lockIncidentActor,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3420,3420,46ce505a35900d44ec30b02807aefdfdc4a5e4a9ddb1680554627e0e505c1458,1,3,0,0,0,0,0,0,1,0,1,setBusState
separateIncidentActors,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3421,3421,6bc49827e75eccf8973358ae61b9b24fd305bb5dd976568036c892ba7d5cc76e,1,3,0,0,0,0,0,0,2,0,2,snapTrafficToRoad
createIncidentVisual,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3422,3422,a0b518b46b4a878195a8bb520c16aa3adf001aaa13597326a65184f73f9be162,5,1,0,0,0,2,0,0,1,0,0,premiumBox | premiumCylinder | renderMat
createTrafficIncidentAt,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3423,3427,963475b46578cfc7c4e62772f3f7434aeafd002774541c4e7c4abb4e21af5317,9,3,0,0,0,1,0,0,2,0,4,assistTrafficIncident | createIncidentVisual | dispatchIncidentResponders | lockIncidentActor | nearestRoadProjection | registerInteractable | saveState | separateIncidentActors | toast
createTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3428,3428,c014d74942c14c2d44fec8ee917746f648125e2eb15ed8549b12aa1ad9b9cb44,1,1,0,0,0,0,0,0,2,0,0,createTrafficIncidentAt
ensureActiveTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3429,3429,35b340cb3381a2fe0611bed951f939bf1d186d958667fc51d16db8ebc0f3eecb,2,2,0,0,0,0,0,0,3,0,1,createTrafficIncidentAt | nearestRoadProjection
dispatchIncidentResponder,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3430,3433,442e2a7cf6316a5a753296b85b64ea156d6ca68442cff2e30f25eb76c80c88b0,4,2,0,0,0,0,0,0,3,0,1,reserveMissionServiceVehicle | serviceKindForJob | serviceVehicleAvailable | serviceVehiclePools
dispatchIncidentResponders,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3434,3434,12adda2deeebc659320687bb052e8bba28be2edcd759ddb8d0e4da264115295a,3,0,0,0,0,0,0,0,0,0,0,dispatchIncidentResponder
assistTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3435,3437,5a40e9f18fec5649a945fa163a95d205dcf04a901be87000e4924fe9b56eece9,10,5,0,0,0,1,0,0,6,0,8,saveState | serviceKindForJob | setMissionState | spawnDust | toast
markPlayerIncidentArrival,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3438,3438,680350701703ffe3c44aefc3338173c307a3d4ef7565013f7c9d08a8d05380fc,7,3,0,0,0,0,0,0,3,0,1,isDrivingServiceVehicle | saveState | serviceKindForJob | setMissionState | toast | updateNavigation | updateWaypointMarker
releaseIncidentActorStates,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3439,3439,c631a2f5ea44626a3cba69dad2422eb2e1daa6d284d85fb014d6fa3e0bf91318,1,2,0,0,0,1,0,0,0,0,0,setBusState
resolveTrafficIncident,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3440,3444,a1e79fe6821459f7d35e43c6cdb8fc0fa0a1d55f14aa0c3725758cefe0401c7d,5,5,0,0,0,3,0,0,1,0,1,completeActiveJob | releaseIncidentActorStates | saveState | serviceKindForJob | toast
updateTrafficIncidents,16-emergency-services.js,"Bombeiros, incêndios, polícia, ambulância, segurança e incidentes",3445,3457,f80053d0889c47d2de88462b5618d875b39f87053921b1633490b86b755110c7,8,13,1,0,0,6,0,0,3,0,3,createTrafficIncident | markPlayerIncidentArrival | moveIncidentResponder | resolveTrafficIncident | returnServiceVehicleHome | trafficActorList
