function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
completeCoopMissionLocal,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5642,5645,31,8,0,0,0,0,0,0,2,activeCoopMission | activeCoopRecord | addCoins | addReputation | addXP | applyAvatarCustomization | awardMedal | closeModal | confirmModal | coopMissionTemplate | coopParticipants | coopUid | deactivateCoopRaceBots | releaseMissionServiceVehicle | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateMissionHUD | updateNavigation | updateWaypointMarker
openCoopLobby,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5646,5652,21,2,0,0,0,0,0,0,26,activeCoopMission | activeCoopRecord | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopRoleCapacity | coopRoleLabel | coopRoleTaken | coopSetWaypoint | coopUid | openCoopMissionCenter | openModal
openCoopMissionCenter,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5653,5658,15,1,0,0,0,0,0,0,9,activeCoopMission | bindCoopActionButton | closeModal | coopCurrentTarget | coopMissionBriefingMarkup | coopMissionTemplate | coopParticipants | coopSetWaypoint | coopUid | ensureCooperativeState | openCoopLobby | openModal
createCoopOvalTrackWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5659,5663,0,0,0,0,0,2,0,0,2,
createCooperativeMissionWorld,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5664,5668,13,6,1,0,0,1,0,0,5,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopCurrentTarget | createCoopOvalTrackWorld | createNPC | ensureCooperativeState | prepareCoopMissionRuntime | registerInteractable | toast | updateMissionHUD
updateCoopMissions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5669,5675,26,15,0,0,0,0,0,2,10,activeCoopMission | activeCoopRecord | completeCoopMissionLocal | coopHasEvent | coopMedicalDestination | coopMissionProgressLabel | coopProgress | coopServiceKind | deactivateCoopRaceBots | isDrivingServiceVehicle | prepareCoopMissionRuntime | releaseMissionServiceVehicle | resetCoopMissionNpcs | resolveCoopMissionScene | saveState | toast | updateCoopFishingProgress | updateCoopRaceProgress | updateCoopSchoolFollowers | updateMissionHUD | updateWaypointMarker
updateCoopVisuals,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5676,5705,1,0,0,0,0,0,0,0,0,updateCoopRaceVisuals
ensureOtthiWorldState,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5706,5713,1,0,0,0,0,0,0,0,28,normalizeAvatarV2
worldPbrPath,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5714,5714,0,0,0,0,0,0,0,0,0,
configureWorldTexture,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5715,5724,0,3,1,0,0,0,0,0,2,
loadWorldTexture,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5725,5734,6,1,0,0,0,0,0,0,1,configureWorldTexture | registerVisualAsset | updateVisualAsset | worldPbrPath
ensureUv2,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5735,5738,0,1,0,0,0,0,0,0,3,
applyPbrPack,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5739,5750,5,4,0,0,0,0,0,0,5,loadWorldTexture
upgradeCoreMaterialsToWorldPbr,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5751,5759,2,3,0,0,0,1,0,0,1,applyPbrPack
improveSceneMeshMaterials,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5760,5770,3,4,0,0,0,1,0,0,6,configureWorldTexture | ensureUv2 | qualityTier
otthiWorldStageMarkup,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5771,5773,0,0,0,0,0,0,0,0,0,
openOtthiWorldCenter,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5774,5783,10,0,0,0,0,1,0,0,3,applyOtthiWorldRuntimeSettings | closeModal | ensureOtthiWorldState | openAvatarStudio | openBuildMenu | openModal | openWorldHeroCenter | openWorldModularGarage | otthiWorldStageMarkup | saveState
injectOtthiWorldButtons,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5784,5792,0,2,0,0,0,0,0,0,2,
applyOtthiWorldRuntimeSettings,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5793,5798,1,3,0,0,0,0,0,0,5,qualityTier
otthiWorldDiagnostics,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5799,5813,0,0,0,0,0,0,0,0,2,
worldAvatarSafeChoice,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5814,5816,0,0,0,0,0,0,0,0,2,
disposeWorldAvatarObject,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5817,5819,0,2,0,0,0,1,0,0,8,
clearWorldAvatarV3,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5820,5824,1,1,0,0,0,1,0,0,3,disposeWorldAvatarObject
worldAvatarMaterial,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5825,5827,0,0,0,0,0,0,0,0,10,
worldAvatarLayer,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5828,5830,0,0,0,0,0,0,0,0,1,
avatarV3Box,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5831,5831,1,1,0,0,0,0,0,0,1,addVoxelOutline
avatarV3Sphere,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5832,5832,0,0,0,0,0,0,0,0,0,
avatarPatternColor,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5833,5833,0,0,0,0,0,0,0,0,3,
applyWorldAvatarV3,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5834,5880,90,21,10,0,0,3,0,0,6,avatarPatternColor | avatarV3Box | avatarV3Sphere | clearWorldAvatarV3 | ensureOtthiWorldState | worldAvatarLayer | worldAvatarMaterial | worldAvatarSafeChoice
worldAvatarOptions,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5881,5898,19,0,0,0,0,0,0,0,1,applyAvatarCustomization | applyWorldAvatarV3 | avatarChoiceGroup | closeModal | ensureOtthiWorldState | normalizeAvatarV2 | openModal | playerDisplayName | safeAvatarColor | saveState | setFlag | toast | updateAvatarV2LegacyChoice | worldAvatarSafeChoice
otthiSeededRandom,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5899,5899,0,0,0,0,0,0,0,0,0,
worldDetailAllowed,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5900,5906,1,4,0,0,0,0,0,0,2,waterAt
createWorldInstancedDetails,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5907,5916,7,3,0,0,0,0,2,0,5,loadWorldTexture | otthiSeededRandom | qualityTier | worldDetailAllowed
createWorldMushroomCluster,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5917,5921,5,0,0,0,0,0,0,0,0,groundHeightAt | loadWorldTexture | worldAvatarMaterial
enhanceWorldHouses,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5922,5932,10,2,0,0,0,4,0,0,3,premiumBox | renderMat | shadeColor
createWorldAtmosphericDetails,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5933,5938,5,1,0,0,0,1,0,0,2,loadWorldTexture | otthiSeededRandom | qualityTier
createWorldLandmarks,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5939,5944,5,1,0,0,0,1,0,0,1,createWorldMushroomCluster | premiumBox | signTexture
createOtthiWorldProfessionalLayer,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5945,5949,8,2,0,0,0,0,0,0,0,applyOtthiWorldRuntimeSettings | createWorldAtmosphericDetails | createWorldInstancedDetails | createWorldLandmarks | enhanceWorldHouses | ensureOtthiWorldState | improveSceneMeshMaterials | upgradeCoreMaterialsToWorldPbr
updateOtthiWorldEnvironment,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5950,5988,1,17,9,0,0,4,0,0,5,sharedBoxGeometry
registerWorldBuildRecord,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5989,6014,47,14,9,0,0,7,0,0,1,addGlow | buildRecordSignature | ensureUv2 | groundHeightAt | loadWorldTexture | normalizeBuildRecord | premiumBox | premiumCylinder | registerCollider | registerPlatform | worldAvatarMaterial
defaultWorldVehicleParts,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6015,6015,0,0,0,0,0,0,0,0,0,
worldVehicleParts,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6016,6016,1,0,0,0,0,0,0,0,1,ensureOtthiWorldState
removeWorldVehicleModules,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6017,6017,1,2,0,0,0,0,0,0,3,disposeWorldAvatarObject
worldVehicleModuleMaterial,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6018,6018,3,0,0,0,0,0,0,0,0,loadWorldTexture
applyWorldVehicleModulesToGroup,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6019,6041,15,16,5,0,0,6,0,0,16,addVoxelOutline | currentVehicleRef | loadWorldTexture | removeWorldVehicleModules | saveState | toast | worldVehicleModuleMaterial | worldVehicleParts
vehicleCatalogOptions,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6042,6042,0,0,0,0,0,0,0,0,4,
openWorldModularGarage,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6043,6052,22,6,0,0,0,0,0,0,8,applyWorldVehicleModulesToGroup | closeModal | ensureOtthiWorldState | escapeHtml | openModal | safeAvatarColor | saveState | syncCloudProgress | toast | vehicleById | vehicleCatalogOptions | worldVehicleParts
createWorldModularGarageInteractable,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6053,6064,2,1,0,0,0,0,0,0,1,openWorldModularGarage | registerInteractable
worldHeroState,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6065,6065,1,0,0,0,0,0,0,0,0,ensureOtthiWorldState
heroPowerUnlocked,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6066,6066,1,0,0,0,0,0,0,0,0,worldHeroState
heroPowerReady,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6067,6067,1,0,0,0,0,0,0,0,0,worldHeroState
createHeroPulseVisual,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6068,6070,0,2,1,0,0,0,0,0,1,
activateWorldHeroPower,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6071,6086,24,11,4,0,0,4,0,0,1,beep | collectCrystal | createHeroPulseVisual | damageEnemy | heroPowerReady | heroPowerUnlocked | saveState | spawnDust | toast | updateWorldHeroHud | vibrate | worldHeroState
worldHeroPowerCards,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6087,6087,2,0,0,0,0,0,0,0,4,heroPowerUnlocked | worldHeroState
openWorldHeroCenter,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6088,6095,9,0,0,0,0,0,0,0,1,activateWorldHeroPower | closeModal | openModal | saveState | startWorldHeroChallenge | updateWorldHeroHud | worldHeroPowerCards | worldHeroState
createHeroPlatform,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6096,6096,3,0,0,0,0,0,0,0,0,premiumBox | registerPlatform
createHeroToken,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6097,6097,2,0,0,0,0,0,0,0,2,loadWorldTexture
createWorldHeroAdventure,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6098,6105,7,1,0,0,0,2,0,0,2,addGlow | createHeroPlatform | createHeroToken | premiumBox | registerInteractable | signTexture
resetWorldHeroTokens,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6106,6106,0,1,0,0,0,1,0,0,1,
startWorldHeroChallenge,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6107,6109,8,4,0,0,0,0,0,0,1,exitBoat | exitHouse | exitVehicle | resetWorldHeroTokens | toast | updateWaypointMarker | worldHeroState
completeWorldHeroChallenge,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6110,6110,10,2,0,0,0,1,0,0,3,addCoins | addXP | awardMedal | saveState | setFlag | syncCloudProgress | toast | updateWaypointMarker | updateWorldHeroHud | worldHeroState
updateWorldHeroAdventure,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6111,6117,8,5,0,0,0,1,0,0,3,addXP | beep | completeWorldHeroChallenge | groundHeightAt | toast | updateWorldHeroHud | worldHeroState
ensureWorldHeroHud,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6118,6120,1,1,0,0,0,0,0,0,1,activateWorldHeroPower
updateWorldHeroHud,37-hero-platform-gameplay.js,"Poderes originais, circuito de plataforma e aventura",6121,6132,11,3,0,0,0,0,0,1,2,applyOtthiWorldRuntimeSettings | applyWorldAvatarV3 | createOtthiWorldProfessionalLayer | createWorldHeroAdventure | createWorldModularGarageInteractable | ensureOtthiWorldState | ensureWorldHeroHud | otthiWorldDiagnostics | toast | upgradeCoreMaterialsToWorldPbr | worldHeroState
bootstrapOtthiWorldShell,38-otthi-world-integration-bootstrap.js,"Integração, fallbacks e bootstrap das cinco etapas",6133,6152,14,3,0,0,0,0,0,1,2,activateWorldHeroPower | applyAvatarCustomization | applyWorldAvatarV3 | applyWorldVehicleModulesToGroup | createOtthiWorldProfessionalLayer | ensureOtthiWorldState | ensureWorldHeroHud | injectOtthiWorldButtons | startWorldHeroChallenge | updateWorldHeroHud | vehicleById
